S-217600,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-217602,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-154473,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-154472,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-154470,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-154477,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-154476,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-328210,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-324544,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-238912,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-238913,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-238910,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-238911,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-238914,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-182675,"['9', '10:30', 'AM', 'Tuesday & Friday']"
P-277790,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-060511,"['8', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-994912,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-994913,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-098791,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-098790,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
P-068768,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-300222,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-968767,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-303754,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-170249,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-170245,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-195760,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-292000,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-335453,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-060600,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-292003,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-292002,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-331721,"['TUESDAY FRIDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-331720,"['MONDAY THURSDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-331722,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-331724,"['MONDAY TUESDAY THURSDAY FRIDAY 8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-195817,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-332400,"['TUESDAY FRIDAY 9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-175302,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-203592,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-938540,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-328759,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-175303,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-113359,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-962002,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-318629,"['MONDAY THURSDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-303759,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-962000,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-281122,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-281121,"['8', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-305082,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-277041,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-190444,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-190445,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-190440,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
P-216494,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-267067,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-110766,"['7:30', '8', 'AM', 'Tuesday & Friday']"
P-277044,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-072614,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072616,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072610,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072613,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-277046,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-225307,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-162960,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-277049,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-276328,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-178720,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-108048,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-286031,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-239032,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-309918,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-239033,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-130152,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130153,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-276461,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-058498,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-276462,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-169550,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-276464,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-276467,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-058492,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-297797,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-169559,"['11', '12:30', 'PM', 'Tuesday & Friday']"
P-297796,"['3', '6', 'AM', 'Tuesday & Friday']"
S-023462,"['3', '6', 'AM', 'Tuesday & Friday']"
P-297124,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-297794,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-174166,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-304676,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-321498,"['9', '10:30', 'AM', 'Tuesday & Friday']"
P-331265,"['SATURDAY 7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-321492,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-321493,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-969545,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-321496,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-321497,"['9', '10:30', 'AM', 'Tuesday & Friday']"
P-321494,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-969540,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-288466,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-129453,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-191621,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-169435,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-129452,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-121589,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-306293,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-970526,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-961819,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-198434,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198433,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-198432,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-198431,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-278056,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-278057,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-190220,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-278055,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-326857,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-288511,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-288512,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-288513,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-328189,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-328188,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-995092,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-995093,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-995090,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-995091,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-276132,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-281435,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-108232,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-108233,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-995117,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-309294,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-306041,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-214357,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-330801,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-192592,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-192593,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-192591,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-131432,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-332668,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-131430,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-131431,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-332665,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-332667,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-192599,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-332663,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-995112,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-155021,"['7:30', '8', 'AM', 'Tuesday & Friday']"
S-996772,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-996773,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-215198,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-215199,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-996774,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
P-319871,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-154261,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-154268,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-154269,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-306305,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-306304,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-306307,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-306306,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-306301,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-306300,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-060509,"['8', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-262387,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-306309,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-306308,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-304076,"['3', '6', 'AM', 'Tuesday & Friday']"
S-996374,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-996375,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-197774,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-918870,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-304582,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-214396,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-996611,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-069719,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-216070,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-098368,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-277303,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-995737,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-277301,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-277305,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-141453,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
P-305532,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-277308,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-211247,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-211244,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-211243,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-270822,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-270821,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-329291,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-330377,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-057333,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-057331,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-216210,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-299761,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-057334,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-321649,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-994059,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-994058,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-230597,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-230596,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-130479,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130478,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-330376,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-113987,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-996156,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-326267,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-061075,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-297801,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-217986,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-301328,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-301322,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-301320,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-301325,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-335092,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-335091,"['TUESDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-282272,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-282271,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-099369,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-099368,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-099367,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-226418,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-226419,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-962160,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-962161,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-962162,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-962163,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-962164,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-275811,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-275810,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-240148,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-275815,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-275814,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-208626,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
S-057843,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-967691,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-299340,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-057590,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-218979,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-317676,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-335892,"['8', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-335896,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-188377,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-188376,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-188378,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-335898,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-261889,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-099183,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-099180,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-099187,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-099185,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-099184,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
P-295090,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-099188,"['11', '12:30', 'PM', 'Tuesday & Friday']"
P-295094,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-324200,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-324201,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-324202,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-284512,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-284515,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-324205,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-284517,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-284516,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-324208,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-284518,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-324978,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-269508,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-337265,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-276894,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-269501,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-131186,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-996304,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-198229,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-331000,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-131188,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-304219,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
P-304218,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-068202,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-058189,"['8', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-298387,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-068203,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-308944,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-996303,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-298388,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-276965,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-303795,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-094053,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-094050,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-094051,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-303791,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-068206,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-094054,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-996707,"['3', '6', 'AM', 'Tuesday & Friday']"
S-996081,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-968085,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-996082,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-968087,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-968086,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-278194,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-278190,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-211888,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-211889,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-996187,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-996186,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-069874,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-069875,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-996182,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-211880,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-211881,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-211882,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-211883,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-211884,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-211885,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-211886,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-305405,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-967539,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-310779,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-232603,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-232602,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-278994,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-315582,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-298005,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-130277,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130276,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130275,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-284787,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-130273,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-130272,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130271,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130270,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-281697,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-093497,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-093495,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-130278,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-197885,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-197884,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-197883,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-197882,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-197881,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-330380,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-971218,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-197888,"['8', '8:30', 'AM', 'Tuesday & Friday']"
S-149453,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-262080,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-262081,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-330382,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-093494,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-129499,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-129498,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-310775,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-129491,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-129490,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-129493,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-129492,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-129495,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-129494,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-129497,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-129496,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969284,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969285,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-969286,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-969287,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-969280,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969281,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969282,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969283,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969288,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-217360,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-159237,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-325029,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-969028,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-297651,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
