B   35 STREET,|['NORTON AVENUE', 'BEACH CHANNEL DRIVE']|
AMITY PLACE,|['WILCOX STREET', 'FOREST AVENUE']|
VANDERBILT AVENUE,|['HAMILTON STREET', 'CORNELL PLACE']|
131 AVENUE,|['228 STREET', '227 STREET']|
EAST   47 STREET       *S RDWAY,|['2 AVENUE', '1 AVENUE']|
BEACH   71 STREET,|['ROCKAWAY FREEWAY', 'BEACH CHANNEL DRIVE']|
EAST   81 STREET,|['DEAD END', 'EAST END AVENUE']|
CLINTONVILLE STREET,|['10 AVENUE', '9 AVENUE']|
MONTAGUE TERRACE,|['MONTAGUE STREET', 'REMSEN STREET']|
WEST   11 ROAD,|['CROSS BAY BOULEVARD', 'DEAD END']|
GRAND CENTRAL PARKWAY  *ENT RAMP,|['85 ROAD', 'GRAND CENTRAL PARKWAY']|
EAST  125 STREET,|['PARK AVENUE            *W', 'PARK AVENUE            *E']|
WEST   13 ROAD,|['CROSS BAY BOULEVARD', 'DEAD END']|
AVENUE R               *N RDWAY,|['EAST   10 STREET', 'EAST    9 STREET']|
LANDIS AVENUE,|['KNAUTH PLACE', 'CLEVELAND PLACE']|
STANLEY AVENUE,|['WEBSTER AVENUE', 'JERSEY STREET']|
INDEPENDENCE AVENUE,|['RICHMOND AVENUE', 'FOREST HILL ROAD']|
BENTLEY LANE,|['BENTLEY LANE', 'MAIN STREET']|
EAST  149 STREET,|['BRUCKNER BOULEVARD', 'DEAD END']|
PARK ROAD,|['RIDGECREST AVENUE', 'RICHMOND AVENUE']|
EAST   85 STREET,|['SECOND AVENUE', 'THIRD AVENUE']|
WEST   44 STREET,|['NINTH AVENUE', 'EIGHTH AVENUE']|
GARLAND COURT,|['DEVON AVENUE', 'FLORENCE AVENUE']|
SPOFFORD AVENUE,|['BARRETTO STREET', 'MANIDA STREET']|
KAREN COURT,|['RAVENHURST AVENUE', 'EGBERT AVENUE']|
VAN WYCK EXPRESSWAY    *W SR,|['QUEENS BOULEVARD', '87 AVENUE']|
1 AVENUE            *E RDWY,|['EAST   14 STREET', 'UNNAMED STREET         *N']|
HOLT PLACE,|['PERRY AVENUE', 'RESERVOIR OVAL EAST']|
NASHVILLE STREET,|['AMBOY ROAD', 'LENHART STREET']|
COLLEGE POINT BOULEVARD,|['WHITESTONE EXPRESSWAY  *S S/R', '32 AVENUE']|
WATKINS STREET,|['NEWPORT STREET', 'DEAD END']|
39 AVENUE,|['24 STREET', 'CRESCENT STREET']|
AITKEN PLACE,|['SIDNEY PLACE', 'CLINTON STREET']|
RISSE STREET,|['JEROME AVENUE', 'VAN CORTLANDT AVENUE EAST']|
WEST  138 STREET,|['EDGECOMBE AVENUE', 'FRED DOUGLASS BOULEVARD']|
54 PLACE,|['MASPETH AVENUE', 'RUST STREET']|
WILSON STREET,|['OLD TOWN ROAD', 'WHITAKER PLACE']|
82 STREET,|['149 AVENUE', 'DEAD END']|
PARSONS BOULEVARD,|['20 AVENUE', '21 AVENUE']|
246 STREET,|['MEMPHIS AVENUE', 'FRANCIS LEWIS BOULEVARD']|
CRAWFORD AVENUE,|['CONEY ISLAND AVENUE', 'EAST    7 STREET']|
214 LANE,|['34 AVENUE', '35 AVENUE']|
BEACH  115 STREET,|['ROCKAWAY BEACH BOULEVARD', 'DEADEND']|
MARTIN AVENUE,|['WESTWOOD AVENUE', 'SOUTH GANNON AVENUE']|
CHARLES LANE,|['GREENWICH STREET', 'WASHINGTON STREET']|
PORTAGE AVENUE,|['GRAVES STREET', 'WELLBROOK AVENUE']|
WALDO AVENUE,|['WEST  236 STREET', 'MANH COLLEGE PARKWAY']|
SEVENTH AVENUE,|['150 STREET', 'CLINTONVILLE STREET']|
80 AVENUE,|['126 STREET', '127 STREET']|
VANDAM STREET,|['VARICK STREET', 'HUDSON STREET']|
WEBB AVENUE,|['WEST  195 STREET', 'WEST KINGSBRIDGE ROAD']|
RESERVOIR AVENUE,|['WEST  195 STREET', 'WEST KINGSBRIDGE ROAD']|
OCEAN CREST BOULEVARD,|['HARTMAN LANE', 'BAY   25 STREET']|
51 AVENUE,|['VERNON BOULEVARD', '5 STREET']|
KLONDIKE AVENUE,|['BRIDGETOWN STREET', 'LEWISTON STREET']|
COLEMAN SQUARE,|['159 ROAD', '159 AVENUE']|
NEW DORP PLAZA         *NORTH,|['CLOISTER PLACE', 'NEW DORP LANE']|
WALES AVENUE,|['EAST  145 STREET', 'EAST  147 STREET']|
LUTHER ROAD,|['69 STREET', '69 PLACE']|
CLAREMONT AVENUE,|['WEST  122 STREET', 'LA SALLE STREET']|
PARKVIEW TERRACE,|['EAST  196 STREET', 'MORRIS AVENUE']|
FOXBEACH AVENUE,|['MILL ROAD', 'CEDAR GROVE AVENUE']|
CHURCH AVENUE,|['VICTORY BOULEVARD', 'DEAD END']|
150 STREET,|['72 ROAD', '71 AVENUE']|
DUNKIRK STREET,|['WOOD STREET', 'FONDA AVENUE']|
DELANCEY STREET        *S RDWY,|['LEWIS STREET', 'FDR DRIVE']|
WEST   84 STREET,|['YORK AVENUE', 'EAST END AVENUE']|
DIKEMAN STREET,|['VAN BRUNT STREET', 'CONOVER STREET']|
NEW UTRECHT AVENUE,|['61 STREET', '14 AVENUE']|
EAST   31 STREET,|['THIRD AVENUE', 'LEXINGTON AVENUE']|
LITTLE WEST STREET,|['BATTERY PLACE', '3 PLACE']|
HAMILTON STREET,|['VANDERBILT AVENUE', 'VAN DUZER STREET']|
GOUVERNEUR SLIP EAST,|['WATER STREET', 'SOUTH STREET']|
HUGH GRANT CIRCLE,|['WESTCHESTER SQUARE', 'WESTCHESTER AVENUE']|
132 ROAD,|['218 STREET', 'SPRINGFIELD BOULEVARD']|
SOUTH RAILROAD AVENUE,|['TAUNTON STREET', 'BAY TERRACE']|
WEST  149 STREET,|['BROADWAY', 'RIVERSIDE DRIVE']|
FORT SCHUYLER PARK,|['PENNYFIELD AVENUE', 'PENNYFIELD AVENUE']|
RIVERSIDE DRIVE WEST,|['WEST  170 STREET', 'WEST  155 STREET']|
BELMONT AVENUE,|['GRANT AVENUE', 'CONDUIT AVENUE         *S']|
CRANBERRY STREET,|['COLUMBIA HEIGHTS', 'WILLOW STREET']|
151 AVENUE,|['89 STREET', '153 STREET']|
BRUCKNER BOULEVARD     *E,|['EAST  135 STREET', 'EAST  138 STREET']|
BRUCKNER BOULEVARD     *S,|['SWINTON AVENUE', 'QUINCY AVENUE']|
NORTHERN BOULEVARD     *N,|['LAWRENCE STREET', 'FLUSHING AVENUE']|
EVERETT PLACE,|['SOUTH GOFF AVENUE', 'CORDES AVENUE']|
AVENUE OF AMERICAS,|['WEST   33 STREET', 'WEST   34 STREET']|
JUST COURT,|['BARTLETT PLACE', 'CYRUS AVENUE']|
DANE PLACE,|['EXETER STREET', 'FLEET STREET']|
VAN CORLEAR PLACE,|['WEST  227 STREET', 'JACOBUS PLACE']|
11 PLACE,|['50 AVENUE', '11 STREET']|
CONCORD STREET,|['BRIDGE STREET', 'DUFFIELD STREET']|
BEACH   98 STREET,|['ROCKAWAY BEACH BOULEVARD', 'ROCKAWAY FREEWAY']|
RING ROAD,|['PLATINUM AVENUE', 'RICHMOND HILL ROAD']|
BEACH   43 STREET,|['BEACH CHANNEL DRIVE', 'DEAD END']|
164 STREET,|['78 ROAD', '79 AVENUE']|
ERICSSON STREET,|['29 AVENUE', '31 AVENUE']|
FRAWLEY CIRCLE,|['FIFTH AVENUE', 'WEST  110 STREET']|
FERRY STREET,|['RICHMOND TERRACE', 'DEAD END']|
B   58 STREET,|['BEACH CHANNEL DRIVE', 'ALMEDA AVENUE']|
BENNETT AVENUE,|['WEST  186 STREET', 'WEST  184 STREET']|
EINSTEIN LOOP EAST,|['ELGAR PLACE', 'EINSTEIN LOOP NORTH']|
RICHMOND STREET,|['RIDGEWOOD STREET', 'FULTON STREET']|
OLD BROADWAY,|['WEST  129 STREET', 'WEST  130 STREET']|
SHADYSIDE AVENUE,|['WOODVALE AVENUE', 'DEAD END']|
LABURNUM AVENUE,|['KISSENA BOULEVARD', 'COLDEN STREET']|
VAN RIPER STREET,|['PORT RICHMOND AVENUE', 'DIXON AVENUE']|
BREWSTER STREET,|['DEAD END', 'CLINTON STREET']|
WYGANT PLACE,|['JEWETT AVENUE', 'DEAD END']|
CONDUIT AVENUE         *N,|['BELMONT AVENUE', 'RUBY STREET']|
CONDUIT AVENUE         *S,|['FOUNTAIN AVENUE', 'LIBERTY AVENUE']|
CROSS ISLAND PARKWAY SR SOUTH,|['90 AVENUE', '91 AVENUE']|
HOLLYWOOD COURT,|['MCBRIDE STREET', 'DEAD END']|
QUIMBY AVENUE,|['OLMSTEAD AVENUE        *W', 'OLMSTEAD AVENUE']|
ST FRANCIS PLACE,|['ST JOHNS PLACE', 'LINCOLN PLACE']|
BARTEL PRITCHARD SQUARE,|['15 STREET', 'PROSPECT PARK WEST']|
STEWART STREET,|['COOKE COURT', 'BROADWAY']|
WEST  112 STREET,|['BROADWAY', 'AMSTERDAM AVENUE']|
ELDERTS LANE,|['93 AVENUE', 'FULTON WALK']|
ST MARKS AVENUE,|['UNDERHILL AVENUE', 'WASHINGTON AVENUE']|
ROSE STREET,|['FRANKFORT STREET', 'AVENUE OF THE FINEST']|
BARTLETT PLACE,|['GAIN COURT', 'HYMAN COURT']|
DEAN AVENUE,|['BARKLEY AVENUE', 'LAFAYETTE AVENUE']|
GULL COURT,|['B   89 STREET', 'B   88 STREET']|
KINGSLAND AVENUE,|['MEEKER AVENUE', 'MEEKER AVENUE']|
CHARLES AVENUE,|['ST JOSEPHS AVENUE', 'NICHOLAS AVENUE']|
ANDREWS AVENUE SOUTH,|['WEST  180 STREET', 'WEST  179 STREET']|
RUGBY ROAD,|['FOSTER AVENUE', 'DEKOVEN COURT']|
PARK PLACE,|['HIGHVIEW AVENUE', 'HARVARD AVENUE']|
GRENADA PLACE,|['ELY AVENUE', 'EAST  231 STREET']|
FOSTER AVENUE          *N RDWY,|['EAST   87 STREET', 'EAST   83 STREET']|
RADCLIFF ROAD,|['WEST FINGERBOARD ROAD', 'BEVERLY ROAD']|
58 STREET,|['31 AVENUE', '32 AVENUE']|
NARROWS ROAD,|['HANOVER AVENUE', 'BRITTON AVENUE']|
59 PLACE,|['ANDREWS AVENUE', '59 DRIVE']|
HOLLIS HILLS TERRACE,|['RICHLAND AVENUE', '73 AVENUE']|
WEST  263 STREET,|['LIEBIG AVENUE', 'RIVERDALE AVENUE']|
MONTROSE AVENUE,|['UNION AVENUE', 'BROADWAY']|
CHERRY AVENUE,|['SAULL STREET', 'MAIN STREET']|
FRANKFORT STREET,|['GOLD STREET', 'GOLD STREET']|
FDR DRIVE WEST SERVICE ROAD,|['AVENUE C', 'EAST   20 STREET']|
ATLANTIC COMMONS,|['SOUTH OXFORD STREET', 'CUMBERLAND STREET      *W']|
REDFERN AVENUE,|['BIRDSALL AVENUE', 'DIX AVENUE']|
BRUCKNER BOULEVARD,|['CALHOUN AVENUE', 'REVERE AVENUE']|
CUMBERLAND STREET      *E,|['CUMBERLAND STREET      *S LEG', 'ATLANTIC COMMONS']|
46 ROAD,|['5 STREET', 'VERNON BOULEVARD']|
CUMBERLAND STREET      *W,|['ATLANTIC COMMONS', 'ATLANTIC AVENUE']|
JANET PLACE,|['39 AVENUE', 'ROOSEVELT AVENUE']|
LITTLE STREET,|['PLYMOUTH STREET', 'EVANS STREET']|
GILLMORE STREET,|['29 AVENUE', '27 AVENUE']|
BLOOMFIELD STREET,|['MARGINAL STREET', 'UNNAMED STREET']|
FLUSHING AVENUE,|['64 STREET', '61 STREET']|
61 ROAD,|['WOODHAVEN BOULEVARD', '85 STREET']|
BOUCK AVENUE,|['ARNOW AVENUE', 'ALLERTON AVENUE']|
HOLLIS COURT BOULEVARD *W RDWY,|['94 AVENUE', 'JAMAICA AVENUE']|
HARBOR ROAD,|['CONTINENTAL PLACE', 'BRABANT STREET']|
CALLOWAY STREET,|['59 AVENUE', '60 AVENUE']|
STONE AVENUE,|['EASTERN PARKWAY', 'DEAN STREET']|
192 STREET,|['90 AVENUE', 'JAMAICA AVENUE']|
UNDERCLIFF PLACE,|['UNIVERSITY AVENUE', 'UNIVERSITY AVENUE']|
ROSS STREET,|['KENT AVENUE', 'WYTHE AVENUE']|
KINGS HIGHWAY          *S SR,|['EAST   24 STREET', 'BEDFORD AVENUE']|
207 STREET,|['94 AVENUE', 'JAMAICA AVENUE']|
61 STREET,|['31 AVENUE', '32 AVENUE']|
MURRAY STREET,|['22 AVENUE', '21 AVENUE']|
DARE COURT,|['DEAD END', 'BARTLETT PLACE']|
ROCKAWAY FREEWAY,|['BEACH   96 STREET', 'BEACH   95 STREET']|
QUEENS BOULEVARD       *S,|['63 DRIVE', '64 AVENUE']|
BAY STREET             *W RDWAY,|['VICTORY BOULEVARD', 'BAY STREET             *E RDWAY']|
TIBBETT AVENUE,|['WEST  232 STREET', 'WEST  231 STREET']|
AUBREY AVENUE,|['88 STREET', 'METROPOLITAN AVENUE']|
STANHOPE STREET,|['ONDERDONK AVENUE', 'SENECA AVENUE']|
EAST   49 STREET,|['UNNAMED STREET', 'FIRST AVENUE']|
REGAN AVENUE,|['FOREST AVENUE', 'DEKAY STREET']|
BROADWAY               *PRK AREA,|['TIEMANN PLACE', 'MOYLAN PLACE']|
8 AVENUE            *W BIKEL,|['WEST   16 STREET', 'WEST   17 STREET']|
BANCROFT AVENUE,|['NORTH RAILROAD AVENUE', 'KRUSER STREET']|
SACKETT AVENUE,|['HAIGHT AVENUE', 'WILLIAMSBRIDGE ROAD']|
HONEYWELL STREET,|['SKILLMAN AVENUE', 'NORTHERN BOULEVARD']|
DICTUM COURT,|['FLORENCE AVENUE', 'EVERETT AVENUE']|
CAMPUS PLACE,|['CRESCENT STREET', 'HEMLOCK STREET']|
PENROD STREET,|['MARTENSE AVENUE', 'OTIS AVENUE']|
DAHILL ROAD,|['47 STREET', '19 AVENUE']|
GRAND CONCOURSE        *W RDWAY,|['EAST  181 STREET', 'EAST  180 STREET']|
TRINITY AVENUE,|['EAST  163 STREET', 'EAST  161 STREET']|
ZULETTE AVENUE,|['CROSBY AVENUE', 'HOBART AVENUE']|
GRAND CONCOURSE        *E S/R,|['VAN CORTLANDT AVENUE EAST', 'EAST MOSHOLU PARKWAY SOUTH']|
TAYLOR AVENUE,|['ARCHER STREET', 'CROSS BRONX EXPRESSWAY']|
76 ROAD,|['136 STREET', '137 STREET']|
OAK TREE PLACE,|['QUARRY ROAD', 'HUGHES AVENUE']|
BANCROFT PLACE,|['HERKIMER STREET', 'ATLANTIC AVENUE']|
KOSCIUSKO STREET,|['TOMPKINS AVENUE', 'THROOP AVENUE']|
1 STREET,|['AMBOY ROAD', 'ROSS AVENUE']|
POWELLS COVE BOULEVARD,|['162 STREET', '166 STREET']|
WEINER STREET,|['BUTLER STREET', 'MEADE STREET']|
WALLASTON COURT,|['67 STREET', '66 STREET']|
COFFEY STREET,|['VAN BRUNT STREET', 'RICHARDS STREET']|
CONYINGHAM AVENUE,|['PENBROKE AVENUE', 'AUSABLE AVENUE']|
211 STREET            *W RDWY,|['104 AVENUE', 'HOLLIS AVENUE']|
HUTCHINSON COURT,|['CONEY ISLAND AVENUE', 'DEAD END']|
CRONSTON AVENUE,|['BEACH  144 STREET', 'BEACH  143 STREET']|
MOTHER GASTON BOULEVARD,|['RIVERDALE AVENUE', 'NEWPORT STREET']|
ST ANNS AVENUE,|['CARR STREET', 'RAE STREET']|
O CONNELL COURT,|['DEAD END', '50 AVENUE']|
DUPONT STREET,|['MANHATTAN AVENUE', 'FRANKLIN STREET']|
DREISER LOOP           *SOUTH,|['DREISER LOOP           *EAST', 'DREISER LOOP           *WEST']|
WINDERMERE AVENUE,|['NORTH RAILROAD AVENUE', 'RIEDEL AVENUE']|
WEST   99 STREET,|['LEXINGTON AVENUE', 'PARK AVENUE']|
BRIDGE PLAZA SOUTH,|['HUNTER STREET', 'JACKSON AVENUE']|
EAST TREMONT AVENUE    *N RDWY,|['ANTHONY AVENUE', 'MONROE AVENUE']|
QUEENSBORO BRIDGE EXIT,|['EAST   60 STREET', 'EAST   61 STREET']|
MAROLLA PLACE,|['BOLLER AVENUE', 'BOSTON ROAD']|
CARLTON PLACE,|['LINDEN PLACE', 'LEAVITT STREET']|
CONCOURSE VILLAGE WEST,|['EAST  153 STREET', 'EAST  156 STREET']|
WEST   22 STREET,|['EIGHTH AVENUE', 'SEVENTH AVENUE']|
ACADEMY AVENUE,|['DEAD END', 'YETMAN AVENUE']|
FOOD CENTER DRIVE,|['UNNAMED STREET', 'HALLECK STREET']|
HUNTERSPOINT AVENUE,|['VAN DAM STREET', '32 PLACE']|
HOUGHTON AVENUE,|['HAVEMEYER AVENUE', 'ZEREGA AVENUE']|
BEACH  101 STREET,|['BEACH CHANNEL DRIVE', 'ROCKAWAY FREEWAY']|
JUDGE STREET,|['BRITTON AVENUE', 'PETTIT AVENUE']|
PEARSON PLACE,|['27 STREET', 'SKILLMAN AVENUE']|
NEWTOWN ROAD,|['NORTHERN BOULEVARD', 'BROADWAY']|
ST PAULS PLACE,|['WOODRUFF AVENUE', 'PARKSIDE AVENUE']|
QUEENS BOULEVARD       *MN RDWY,|['65 PLACE', '66 STREET']|
DIXON AVENUE,|['VAN RIPER STREET', 'RICHMOND AVENUE']|
VAN WYCK EXPRESSWAY,|['86 AVENUE', 'QUEENS BOULEVARD']|
NORMAN STREET,|['FOREST AVENUE', 'MYRTLE AVENUE']|
BEACH   37 STREET,|['ROCKAWAY BEACH BOULEVARD', 'BEACH CHANNEL DRIVE']|
DE SOTA ROAD,|['BEACH   92 STREET', 'BEACH   94 STREET']|
MEYER AVENUE,|['159 STREET', 'LINDEN BOULEVARD']|
POINT CRESCENT,|['BOULEVARD DRIVE', '141 STREET']|
CASTLETON AVENUE,|['SHARPE AVENUE', 'FABER STREET']|
HARBORVIEW PLACE SOUTH,|['DEAD END', 'BAY STREET']|
EAST   64 STREET,|['LEXINGTON AVENUE', 'THIRD AVENUE']|
PARK TERRACE WEST,|['ISHAM STREET', 'WEST  215 STREET']|
124 PLACE,|['CUTHBERT ROAD', 'METROPOLITAN AVENUE']|
MAPLE PARKWAY          *CTR MALL,|['WALLOON STREET', 'DERUYTER PLACE']|
WEST   86 STREET,|['WEST END AVENUE', 'BROADWAY']|
104 STREET,|['95 AVENUE', '97 AVENUE']|
ELK STREET,|['MANHATTAN PLACE', 'DUANE STREET']|
BAY   47 STREET,|['BATH AVENUE', 'HARWAY AVENUE']|
80 DRIVE,|['SURREY PLACE', 'KILDARE ROAD']|
COLONIAL COURT,|['DEAD END', 'BROADWAY']|
EAST   48 ST NB ENTRANCE FDR DRV,|['1 AVENUE', 'FDR DRIVE']|
CARLTON AVENUE,|['FOSTER ROAD', 'VERNON AVENUE']|
51 STREET,|['54 STREET', '31 AVENUE']|
WHITE PLAINS ROAD      *W RDWY,|['EAST  215 STREET', 'EAST  214 STREET']|
CASLER PLACE,|['PENNYFIELD AVENUE', 'DEAD END']|
BRYANT STREET,|['CLINTON STREET', 'LITTLE STREET']|
NOELL AVENUE,|['TILLOTSON AVENUE', 'DEAD END']|
WEST  244 STREET,|['WALDO AVENUE', 'TIBBETT AVENUE']|
JACQUES AVENUE,|['NEW DORP PLAZA', 'EDISON STREET']|
LOUISE TERRACE,|['70 STREET', 'MACKAY PLACE']|
DAVIS AVENUE,|['DEKAY STREET', 'CASTLETON AVENUE']|
MAPLEWOOD PLACE,|['BOUNDARY AVENUE', 'HYLAN BOULEVARD']|
HIGHLAND PLACE,|['ATLANTIC AVENUE', 'FULTON STREET']|
EAST  127 STREET,|['THIRD AVENUE', 'SECOND AVENUE']|
SEAGIRT BOULEVARD      *MN RDWAY,|['BEACH    9 STREET', 'SEAGIRT BOULEVARD      *N SR']|
PEDESTRIAN WAY,|['BOOTH STREET', 'YELLOWSTONE BOULEVARD']|
VARICK STREET,|['FRANKLIN STREET', 'LEONARD STREET']|
EAST END AVENUE,|['WEST   81 STREET', 'WEST   80 STREET']|
SCARBORO AVENUE,|['KEELEY STREET', 'BAY STREET']|
WISSMAN AVENUE,|['LONGSTREET AVENUE', 'DEAD END']|
121 STREET            *N LEG,|['NO NAME STREET         *N LEG', 'ROCKAWAY BOULEVARD']|
PORTER ROAD,|['ROCKAWAY BOULEVARD', '175 STREET']|
55 STREET,|['32 AVENUE', 'NORTHERN BOULEVARD']|
CHEROKEE PLACE,|['EAST   77 STREET', 'EAST   78 STREET']|
HAMILTON AVENUE        *S S/R,|['COLUMBIA STREET', 'NELSON STREET']|
212 PLACE,|['HILLSIDE AVENUE', '89 AVENUE']|
TALBOT STREET,|['83 DRIVE', 'LEFFERTS BOULEVARD']|
MELVINA PLACE,|['56 DRIVE', 'MASPETH AVENUE']|
HIGHLAND AVENUE,|['ARLO ROAD', 'VICTORY BOULEVARD']|
HAMPTON PLACE,|['SAINT JOHNS PLACE', 'STERLING PLACE']|
166 STREET,|['12 ROAD', '14 AVENUE']|
WADE SQUARE,|['OAK TREE PLACE', 'QUARRY ROAD']|
FRANKLIN AVENUE,|['PROSPECT AVENUE', 'ARNOLD STREET']|
TOWNSEND AVENUE,|['EAST  172 STREET', 'EAST MT EDEN AVENUE']|
MAGNOLIA AVENUE,|['SEAVIEW AVENUE', 'LIBERTY AVENUE']|
ELLERY STREET,|['THROOP AVENUE', 'SUMNER AVENUE']|
METROPOLITAN        AV,|['WOOD                RD', 'WOOD                AV']|
MT CARMEL PLACE,|['EAST   28 STREET', 'EAST   26 STREET']|
41 AVENUE            *CTR MALL,|['69 STREET', '68 STREET']|
ELKHART STREET,|['GREAVES AVENUE', 'CORBIN AVENUE']|
DRIGGS STREET,|['NELSON AVENUE', 'WIMAN AVENUE']|
28 AVENUE,|['23 STREET', '21 STREET']|
23 STREET,|['41 AVENUE', '40 AVENUE']|
WHIPPLE STREET,|['THROOP AVENUE', 'FLUSHING AVENUE']|
PELHAM STREET,|['MONROE STREET', 'CHERRY STREET']|
CHASE COURT,|['RALPH AVENUE', 'EAST   83 STREET']|
EDGAR PLACE,|['RICHMOND ROAD', 'DEAD END']|
EVANS STREET,|['HARRISON ALLEY', 'HUDSON AVENUE']|
PARK AVENUE            *W,|['EAST  116 STREET', 'EAST  115 STREET']|
MAZEAU STREET,|['57 ROAD', '57 AVENUE']|
68 PLACE,|['MYRTLE AVENUE', 'CENTRAL AVENUE']|
CENTERVILLE AVENUE,|['ALBERT ROAD', '150 ROAD']|
77 AVENUE,|['UNION TURNPIKE', '265 STREET']|
STRATFORD AVENUE,|['STRATFORD AVENUE', 'HOWARD AVENUE']|
NORTH END AVENUE       *W RDWY,|['CHAMBERS STREET', 'WARREN STREET']|
BEACH   86 STREET,|['ROCKAWAY BEACH BOULEVARD', 'ROCKAWAY FREEWAY']|
EAST   11 STREET,|['AVENUE A', 'FIRST AVENUE']|
NO NAME STREET,|['39 AVENUE', 'BARNETT AVENUE']|
EDWARD L GRANT HIGHWAY,|['EDWARD L GRANT HIGHWAY', 'WEST  170 STREET']|
GOODWIN PLACE,|['GROVE STREET', 'GREENE AVENUE']|
JEWEL STREET,|['NORMAN AVENUE', 'MESEROLE AVENUE']|
GERALD CHAMBERS SQUARE,|['CORBIN PLACE', 'BRIGHTON   15 STREET']|
HOLLERS AVENUE,|['MC OWEN AVENUE', 'ROPES AVENUE']|
CATHEDRAL PLACE,|['JAY STREET', 'FLATBUSH AVENUE']|
TWOMBLY PLACE,|['151 STREET', 'ARCHER AVENUE']|
B   34 STREET,|['DEADEND', 'SPRAYVIEW AVENUE']|
VAN WYCK EXPRESSWAY    *W S/R,|['102 AVENUE', 'LIBERTY AVENUE']|
LT WM TIGH TRIANGLE,|['RIVERSIDE DRIVE', 'BROADWAY']|
EAST  123 STREET,|['SECOND AVENUE', 'THIRD AVENUE']|
NARRAGANSETT AVENUE,|['PELHAM PARKWAY SOUTH', 'LYDIG AVENUE']|
BEACH   65 STREET,|['DEADEND', 'LARKIN AVENUE']|
KISSENA BOULEVARD      *W RDWY,|['KISSENA BOULEVARD', '72 ROAD']|
256 STREET,|['87 ROAD', 'JAMAICA AVENUE']|
WYCKOFF STREET,|['SMITH STREET', 'HOYT STREET']|
ARCHER AVENUE          *MN RDWY,|['ARCHER AVENUE          *SRV SLIP', '146 STREET']|
SETON AVENUE,|['EAST  233 STREET', 'STRANG AVENUE']|
BEACH   47 STREET,|['SURF AVENUE', 'DEAD END']|
WEST SERVICE ROAD,|['WEST SHORE EXPRESSWAY EN RAMP', 'WILD AVENUE']|
BURCHELL AVENUE,|['BEACH   72 STREET', 'BEACH   69 STREET']|
SUNSET AVENUE,|['WILLOW BROOK ROAD', 'WASHINGTON AVENUE']|
DEGRAW STREET,|['CANAL AVENUE', 'NEVINS STREET']|
LOMBARDY STREET,|['VANDERVOORT AVENUE', 'PORTER AVENUE']|
41 ROAD,|['10 STREET', '12 STREET']|
MILLS AVENUE,|['MCCLEAN AVENUE', 'CEDAR AVENUE']|
VAN SINDEREN AVENUE    *W RDWY,|['TRUXTON STREET', 'FULTON STREET']|
WEST   63 STREET,|['AMSTERDAM AVENUE', 'WEST   62 STREET']|
SENATOR STREET         *N LEG,|['SENATOR STREET', 'THIRD AVENUE']|
164 DRIVE,|['DEAD END', '104 STREET']|
59 STREET,|['64 STREET', '63 STREET']|
99 STREET,|['158 AVENUE', '159 AVENUE']|
52 STREET,|['ROOSEVELT AVENUE', 'QUEENS BOULEVARD']|
HAMMERSLEY AVENUE,|['EASTCHESTER ROAD', 'FENTON AVENUE']|
NASHVILLE BOULEVARD,|['GRAYSON STREET', 'BENTON STREET']|
EAST  229 STREET,|['CARPENTER AVENUE', 'LOWERRE PLACE']|
BARD AVENUE,|['PARSONS PLACE', 'CITY BOULEVARD']|
BRIGHTON    8 COURT,|['CONEY ISLAND AVENUE', 'BRIGHTON    8 STREET']|
FOLSOM PLACE,|['ESSEX STREET', 'LINWOOD STREET']|
STORY STREET,|['STORY COURT', 'LOUISA STREET']|
ESPLANADE AVENUE,|['PELHAM PARKWAY', 'PELHAM PARKWAY NORTH']|
BENTON AVENUE,|['HURLBERT STREET', 'MASON AVENUE']|
CORONA AVENUE          *N RD,|['HORACE HARDING EXPRESSWAY', '111 STREET']|
SHORE FRONT PARKWAY    *S RDWY,|['B  108 STREET', 'B  105 STREET']|
ST JOSEPHS WAY,|['CROSS BX EXPRESSWAY', 'BRUCKNER BOULEVARD']|
ST PETERS PLACE,|['RICHMOND TERRACE', 'CARROLL PLACE']|
NEPTUNE STREET,|['CEDAR GROVE AVENUE', 'DUSTAN STREET']|
CONVENT AVENUE,|['WEST  145 STREET', 'WEST  146 STREET']|
B  136 STREET,|['DEAD END', 'ROCKAWAY BEACH BOULEVARD']|
COZINE AVENUE,|['JEROME STREET', 'ELTON STREET']|
183 STREET,|['90 AVENUE', '91 AVENUE']|
WEST  184 STREET,|['BROADWAY', 'BENNETT AVENUE']|
SOMERSET STREET,|['CAMBRIDGE ROAD', 'HOVENDEN ROAD']|
FRED DOUGLASS BOULEVARD,|['WEST  139 STREET', 'WEST  140 STREET']|
WESTSIDE AVENUE,|['VAN CLEEF STREET', 'CORONA AVENUE']|
WINDHAM LOOP,|['MARSH AVENUE', 'WINDHAM LOOP']|
27 AVENUE,|['2 STREET', '1 STREET']|
KIMBALL STREET,|['AVENUE V', 'AVENUE U']|
MAIN STREET            *MN RDWAY,|['72 AVENUE', '72 ROAD']|
RYDER AVENUE,|['EAST    4 STREET', 'EAST    3 STREET']|
APOLLO STREET,|['BRIDGEWATER STREET', 'NASSAU AVENUE']|
ROBIN ROAD,|['OCEAN AVENUE', 'LINDA AVENUE']|
DUBLIN PLACE,|['HARBOR ROAD', 'DEAD END']|
